date,return,VaR_normal,VaR_t,exceed_normal,exceed_t
2023-01-13,0.0068571555423231,-0.03852763964812407,-0.0750010824660892,0,0
2023-01-17,0.002026675109187,-0.03852763691144128,-0.0750013162493831,0,0
2023-01-18,-0.0130849875340706,-0.03850994322263819,-0.07498073426728395,0,0
2023-01-19,-0.0098730143926681,-0.038534965757999154,-0.07501988183498726,0,0
2023-01-20,0.0269988518494379,-0.03856599501773337,-0.07503444514372158,0,0
2023-01-23,0.0219727647380425,-0.03858637155322785,-0.07508177947518967,0,0
2023-01-24,-0.002043765042818,-0.03861816198440436,-0.0751702799491155,0,0
2023-01-25,-0.0022217680924239,-0.03861596533269752,-0.0751675803083136,0,0
2023-01-26,0.0193096544084854,-0.038627260205630565,-0.0751698826367698,0,0
2023-01-27,0.0099052008615361,-0.0386447493689369,-0.07523772656273721,0,0
2023-01-30,-0.0204259776050728,-0.03847268755763952,-0.0749739891488821,0,0
2023-01-31,0.0148750022359545,-0.038577310030567386,-0.0751284791097337,0,0
2023-02-01,0.021158209424799,-0.038474754564513665,-0.07499655485066709,0,0
2023-02-02,0.0352607327645078,-0.038459037631015526,-0.07495922595967251,0,0
2023-02-03,-0.0179321450683884,-0.03855885336687894,-0.07519008377444081,0,0
2023-02-06,-0.0084951131059893,-0.03862883334945286,-0.07530031576157417,0,0
2023-02-07,0.0205069951836947,-0.03865911554484906,-0.07532117345689388,0,0
2023-02-08,-0.0179412110814674,-0.038682724989407974,-0.0753995910833422,0,0
2023-02-09,-0.0088770749817053,-0.038769235759371745,-0.0755219532499231,0,0
2023-02-10,-0.0065847049250375,-0.0387969819960342,-0.07555974070270076,0,0
2023-02-13,0.0158888222303748,-0.03881060902079129,-0.07557821174902672,0,0
2023-02-14,0.0073620435282455,-0.038821362348601895,-0.07561885016083453,0,0
2023-02-15,0.0076320214495719,-0.03882110673259114,-0.0756217286244736,0,0
2023-02-16,-0.0189426400710921,-0.03880808703740804,-0.07561584527092735,0,0
2023-02-17,-0.007080591934689,-0.03888210928627944,-0.0757336349376184,0,0
2023-02-21,-0.0239598054706196,-0.03889162741959319,-0.07574711571360937,0,0
2023-02-22,0.0007477945079292,-0.03900633269949193,-0.0759340083403693,0,0
2023-02-23,0.0086960575450927,-0.03885863616790117,-0.07569673617461181,0,0
2023-02-24,-0.0168859472742477,-0.03884519473015173,-0.07569255510956877,0,0
2023-02-27,0.0071356006042764,-0.03892406754266238,-0.0757991085143424,0,0
2023-02-28,-0.0012933986775474,-0.038673369662760936,-0.0753902750886948,0,0
2023-03-01,-0.0080718643732602,-0.03868186981022072,-0.07539653095549366,0,0
2023-03-02,0.0082419131958602,-0.03864176625214823,-0.07524703474767848,0,0
2023-03-03,0.0204630088360575,-0.03856740643936334,-0.07514799697771869,0,0
2023-03-06,0.0011339103921264,-0.038406877865175555,-0.07492893304482937,0,0
2023-03-07,-0.012341675295203,-0.038334039950528406,-0.07482007167093976,0,0
2023-03-08,0.0049818218711878,-0.03837799318755986,-0.07485432124675642,0,0
2023-03-09,-0.0174779314990924,-0.03819906706286109,-0.07456873767096268,0,0
2023-03-10,-0.0141429623938043,-0.03814206478040807,-0.07435141081942581,0,0
2023-03-13,0.0073890970962766,-0.038191163479548616,-0.07442593298331467,0,0
2023-03-14,0.0227198942533473,-0.03815559592419481,-0.07432746130833284,0,0
2023-03-15,0.0052322307362535,-0.038158935398404654,-0.07439227170022614,0,0
2023-03-16,0.0260190719140984,-0.03815742117576239,-0.07437912907491973,0,0
2023-03-17,-0.0047370277738378,-0.038208318361418456,-0.07451727533898025,0,0
2023-03-20,0.0035423684040969,-0.038226473205026014,-0.0745360043247156,0,0
2023-03-21,0.0141812794315239,-0.0380234858605953,-0.07420524522705091,0,0
2023-03-22,-0.0136911406057338,-0.038028981310525345,-0.07423610845684567,0,0
2023-03-23,0.0117883526524584,-0.0380705314769646,-0.07425626189439562,0,0
2023-03-24,0.0036735228847755,-0.03805556593330467,-0.07425757204565442,0,0
2023-03-27,-0.0068749444292341,-0.037975585657063604,-0.07414052323918005,0,0
2023-03-28,-0.0053257665795802,-0.037992060481737686,-0.07416296933933904,0,0
2023-03-29,0.0180701165239298,-0.03800477845985933,-0.07414961537419353,0,0
2023-03-30,0.0094203364063369,-0.03801455930694519,-0.07420337114832463,0,0
2023-03-31,0.0164942937905729,-0.03799471560137306,-0.07419195960772099,0,0
2023-04-03,-0.0024335263809431,-0.0379979570832046,-0.0742007564157458,0,0
2023-04-04,-0.0033789910094368,-0.03799689798903594,-0.07416217013898083,0,0
2023-04-05,-0.0099214059176695,-0.03798901338307505,-0.07410306497488507,0,0
2023-04-06,0.0067194563205204,-0.038021028542765144,-0.07414812836235783,0,0
2023-04-10,-0.0005661845350592,-0.03801812552689279,-0.07415059166604505,0,0
2023-04-11,-0.0064383797510689,-0.038024433538155454,-0.07414223129049761,0,0
2023-04-12,-0.0088731681344107,-0.03804956954107253,-0.07416772679231262,0,0
2023-04-13,0.019392956149919,-0.03807524096894058,-0.07420354227394267,0,0
2023-04-14,-0.0018816048299701,-0.03809416705552839,-0.07425519001389,0,0
2023-04-17,0.0008470485909795,-0.038054069703802464,-0.0741961884859554,0,0
2023-04-18,6.27661854863959e-05,-0.038049935340645775,-0.07416131048236908,0,0
2023-04-19,-0.000470550834974,-0.038051903937894226,-0.07416306133177646,0,0
2023-04-20,-0.007653601026468,-0.0380229229589223,-0.07412296993110071,0,0
2023-04-21,0.0010427298397521,-0.03802430167819288,-0.07412502210437484,0,0
2023-04-24,-0.00208654810005,-0.0380287891845891,-0.07411965049253633,0,0
2023-04-25,-0.0190441333191619,-0.03798894242202971,-0.07406083912639774,0,0
2023-04-26,0.0060466376810675,-0.038079639845654774,-0.07417827262610138,0,0
2023-04-27,0.0268276004263992,-0.03807971307116389,-0.07417757859142436,0,0
2023-04-28,0.0068749551595876,-0.03811806657706348,-0.07431130568460362,0,0
2023-05-01,-0.0011477088336118,-0.03810300400795582,-0.07430128586034253,0,0
2023-05-02,-0.008759908435854,-0.03811066771539413,-0.07430729199186924,0,0
2023-05-03,-0.0065653213966605,-0.03811967686572607,-0.07432075184379452,0,0
2023-05-04,-0.0035361867170058,-0.03812413631129486,-0.0743271420554565,0,0
2023-05-05,0.0210316604065976,-0.03805062146812371,-0.07421126948623961,0,0
2023-05-08,0.0024745387434945,-0.03806332536438601,-0.07428214688255558,0,0
2023-05-09,-0.0063532639015964,-0.03806619662093086,-0.07427824292922855,0,0
2023-05-10,0.0108229900161056,-0.03809116537810649,-0.07429971664735516,0,0
2023-05-11,0.0032547583335347,-0.03794320956393932,-0.07407967639940975,0,0
2023-05-12,-0.0035931606366794,-0.03793520344372545,-0.0740728072339886,0,0
2023-05-15,0.0054000791773169,-0.03779441935468855,-0.07384075690941634,0,0
2023-05-16,0.0011317520049747,-0.037794757999075626,-0.07383707101104231,0,0
2023-05-17,0.0120314115150801,-0.037768642329590554,-0.07374699337056512,0,0
2023-05-18,0.0184028581704849,-0.03774775303020476,-0.07374043496110816,0,0
2023-05-19,-0.0022557410010843,-0.03773870225228721,-0.07377031824303597,0,0
2023-05-22,0.0033524370871607,-0.037746098567192334,-0.07377832638193345,0,0
2023-05-23,-0.0127574155932164,-0.03772737774142571,-0.0737119342965362,0,0
2023-05-24,-0.0051427791131484,-0.037760554701590905,-0.07376307970987017,0,0
2023-05-25,0.0240416700178762,-0.03776835525940954,-0.07373709177496897,0,0
2023-05-26,0.0252294113236013,-0.03780488973402117,-0.07385119627956568,0,0
2023-05-30,0.0045249546145473,-0.03784962735560967,-0.07397959820221267,0,0
2023-05-31,-0.0057024202636322,-0.03783385034015924,-0.07396442834911258,0,0
2023-06-01,0.0114856925660218,-0.03785489805891669,-0.07398879360474539,0,0
2023-06-02,0.0074717497212297,-0.03784208186326335,-0.07399175793793587,0,0
2023-06-05,0.000704780709956,-0.03783826108082062,-0.07399472649486183,0,0
2023-06-06,-0.0001690112765793,-0.037800211427315766,-0.07394154528249477,0,0
2023-06-07,-0.0171109780951201,-0.03779461041471869,-0.07389851382227179,0,0
2023-06-08,0.0123369386469489,-0.037875288588991085,-0.07401805112795515,0,0
2023-06-09,0.0038153902567961,-0.03787287672584314,-0.07403574561278628,0,0
2023-06-12,0.0167559266653753,-0.03786770319447781,-0.0740324046858664,0,0
2023-06-13,0.0076547079252184,-0.037879267697525185,-0.07406704406491098,0,0
2023-06-14,0.0072411868537356,-0.037876367603206354,-0.07407090811959806,0,0
2023-06-15,0.0118453428504752,-0.03787557850656505,-0.07406503173439369,0,0
2023-06-16,-0.0063128321709395,-0.03785197967872206,-0.07405371646596641,0,0
2023-06-20,-0.0014325174243721,-0.03786111435428698,-0.07406653392184435,0,0
2023-06-21,-0.0137216130739741,-0.03786744349493363,-0.07405235211675526,0,0
2023-06-22,0.0117299046284786,-0.03789709282450818,-0.07409918762867983,0,0
2023-06-23,-0.0099628437917775,-0.03789989292472932,-0.07411510486785934,0,0
2023-06-26,-0.0134961460695599,-0.037940622540930204,-0.07415826404101304,0,0
2023-06-27,0.0170480535162704,-0.037994404476666625,-0.07423682615327029,0,0
2023-06-28,0.0019496827461908,-0.03800813534804833,-0.07428418306016446,0,0
2023-06-29,-0.0020047854289488,-0.03800205420470894,-0.07427831860654907,0,0
2023-06-30,0.0153025635936572,-0.03801036868838831,-0.07426793069510586,0,0
2023-07-03,0.0023522515298033,-0.03801802268195611,-0.07430494896522771,0,0
2023-07-05,-2.6986756898494942e-05,-0.038010531571887815,-0.07429775157516966,0,0
2023-07-06,-0.0076451156475156,-0.03801136035361121,-0.07429857215181339,0,0
2023-07-07,-0.0033255772311964,-0.03803955449444639,-0.07431760951858173,0,0
2023-07-10,0.0003275331227934,-0.03805378913518072,-0.07433096765778546,0,0
2023-07-11,0.0049285695336704,-0.038056738758336775,-0.07433336289617441,0,0
2023-07-12,0.012550911072843,-0.03803298983979517,-0.07430775732963568,0,0
2023-07-13,0.0168361340122844,-0.03803702046942785,-0.07432757357312718,0,0
2023-07-14,-0.0002108684064925,-0.038048737519014546,-0.07437487786224609,0,0
2023-07-17,0.0092951063169746,-0.03804916895288412,-0.07437532171232922,0,0
2023-07-18,0.0081472991282911,-0.038045725961163346,-0.07438277246581655,0,0
2023-07-19,-0.0002332570125043,-0.038017307232015005,-0.0743560022062247,0,0
2023-07-20,-0.0233218305037343,-0.037991970113803175,-0.07432146542791443,0,0
2023-07-21,-0.0030035716643013,-0.038089529049170054,-0.07448337892743327,0,0
2023-07-24,0.0015958789689722,-0.038101469902462624,-0.07447920087869678,0,0
2023-07-25,0.0067550320952367,-0.0381057990998389,-0.07447614029337407,0,0
2023-07-26,-0.0033322300377065,-0.03810577605146628,-0.07447640966993488,0,0
2023-07-27,-0.0023868283672854,-0.038118416210393066,-0.07447286202042003,0,0
2023-07-28,0.0180507600822199,-0.03812549163746202,-0.07448067755411461,0,0
2023-07-31,0.0005215116826802,-0.03809543498984901,-0.07447702616488072,0,0
2023-08-01,-0.0023222761030847,-0.03810009540629375,-0.07447986600246093,0,0
2023-08-02,-0.022188520614172,-0.03810867360668769,-0.07448887043966748,0,0
2023-08-03,-0.001603893883475,-0.03820804958540578,-0.07465080145104022,0,0
2023-08-04,-0.0046927850664326,-0.038211790388687716,-0.07465491900853789,0,0
2023-08-07,0.008431237812811,-0.03823125099898017,-0.07467262739405643,0,0
2023-08-08,-0.0085387645560333,-0.03822694484632292,-0.07467741869442336,0,0
2023-08-09,-0.0110555690532505,-0.03826126698674155,-0.07471634301721874,0,0
2023-08-10,0.0018466690674454,-0.03828897377206646,-0.0747578377549093,0,0
2023-08-11,-0.0063962476277499,-0.038288972637317994,-0.07475783699446786,0,0
2023-08-14,0.0111596684204764,-0.038293507783748085,-0.07476431438430794,0,0
2023-08-15,-0.0106682400934801,-0.038284863402425005,-0.07477176428145617,0,0
2023-08-16,-0.0106453685787988,-0.038327427252419125,-0.07482789948853047,0,0
2023-08-17,-0.0109830019741998,-0.03836966619193459,-0.07488362160519828,0,0
2023-08-18,-0.001255868947279,-0.038409106351573026,-0.07493904146466612,0,0
2023-08-21,0.0159831037527231,-0.0383833643350513,-0.0749031337216768,0,0
2023-08-22,-0.001429976052,-0.03835505199710599,-0.07489632308665002,0,0
2023-08-23,0.0156454571194624,-0.038364538606612174,-0.07490303587107887,0,0
2023-08-24,-0.0216074422278325,-0.03837328055930611,-0.0749301850703772,0,0
2023-08-25,0.007721600070198,-0.03848001281315527,-0.07506966520042924,0,0
2023-08-28,0.0074990544568303,-0.03847781669017919,-0.07507420251656441,0,0
2023-08-29,0.0216046012442756,-0.038472926564738406,-0.07507665235967455,0,0
2023-08-30,0.0055614508048282,-0.03847680088671009,-0.07513704753489506,0,0
2023-08-31,0.0029938654887073,-0.0384762643157592,-0.07512823477845999,0,0
2023-09-01,-0.001058763168996,-0.03847639646898139,-0.07511307054413614,0,0
2023-09-05,0.0012703158877611,-0.03847694316398424,-0.07511367856969584,0,0
2023-09-06,-0.0088468636133276,-0.038477553457212835,-0.07511413994221514,0,0
2023-09-07,-0.0071771176205368,-0.03850506145270627,-0.07515201684124496,0,0
2023-09-08,0.0013965553715706,-0.038531220315833795,-0.07518372059536203,0,0
2023-09-11,0.0117138864815435,-0.03853124839080075,-0.07518374194602552,0,0
2023-09-12,-0.011150316098508,-0.038518563415006486,-0.07518769074001376,0,0
2023-09-13,0.0038016229832056,-0.03854951285490725,-0.07523354977212958,0,0
2023-09-14,0.0081441146272549,-0.038520776743474476,-0.07519902929662871,0,0
2023-09-15,-0.0172712653524254,-0.038512369448772246,-0.07519930446215302,0,0
2023-09-18,0.0010419402493742,-0.03858145306914031,-0.07530690512763626,0,0
2023-09-19,-0.0021336600918626,-0.03858658932280914,-0.07530490843246955,0,0
2023-09-20,-0.014515172889852,-0.03859274377930621,-0.07531159290416815,0,0
2023-09-21,-0.0184945878338194,-0.03860746478387957,-0.07533541110325806,0,0
2023-09-22,0.000139752445043,-0.03858967603672405,-0.07530519449209738,0,0
2023-09-25,0.0047383673399385,-0.03859162517919178,-0.07530694061014735,0,0
2023-09-26,-0.0151299378761144,-0.03859173293597991,-0.07529854157700518,0,0
2023-09-27,0.0023404861064246,-0.038659740981507026,-0.07538536268091588,0,0
2023-09-28,0.0083305307412429,-0.038657627055515884,-0.07538388581978885,0,0
2023-09-29,0.0007256950392209,-0.0386261785644926,-0.07535337175848544,0,0
